id,name,short_description,full_description,topic,languages,prohibited_content,categories
5a27db7b3f664848971d915e,social.koyu.space,koyu.space Mastodon instance,"This instance is for all koyu.space members and other folks. Accounts MUST have a valid E-Mail address. It's the first Mastodon instance with a real verified badge for the white-checkmark-emoji, I guess. You can enable the mate. theme, so everything looks round and nice (like your mom's iMac).

We got:
- Memes
- Cute people
- No ads and trackers
- 777 characters to express yourself instead of the normal 500 character limit
- mate. theme
- verified badge for white-checkmark-emoji (verify yourself!)
- A weird admin
- 99,95% uptime (we still need to restart sometimes to apply updates)
- financially backed
- always up-to-date (we will apply all updates when they come out freshly except release canidates)
- No logs
- Server security features enabled! (fail2ban, custom ssh port, secure ssh passwords, iptables firewall)
- OVH data centre with its' Anti-DDoS",None,"['en', 'de']","['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5a2ff664cffadb54f9fffd79,ma.luna.fyi,Anything goes in this instance.,"Rules:
    ""anything goes"" unless you're being a baddie.
    No illegal things, talking about drugs, talking about using them, talking about shooting up a school, be my guest. Just don't actually sell that or post proof of you planning to do the bad.
    Harassment and discrimination is fine. I'll hate you for it, but I'm not going to stop you.
",None,['en'],['illegalContentLinks'],[]
5a3788b467eb6930d0cf73f8,social.chinwag.org,"Chinwag Social is hosted in Australia, but anyone at all is welcome. Generally intended as a relaxed and casual place, not unlike your local pub.","Chinwag provides Australian-based free and open social networking and communication tools.

We have no purpose in life other than providing people with the ability to communicate with other people on a secure, open and equal footing.Our general usage policy is fluid but well-summarised by ""don't be a dick"".

Management is fairly relaxed but if your purpose in life is to make other people miserable then you can piss off somewhere else or, even better, just stop posting.

Be respectful. Take it easy. Have some fun. Don't make me come over there.","Australia, Conversation, Fun, Friendship",['en'],"['nudity_nocw', 'pornography_nocw', 'spam', 'advertising', 'spoilers_nocw']","['art', 'games', 'music']"
5a3be5a567eb6930d0cf7400,ruhr.social,And instance for tech-lovers and small-business founders of the Ruhr area in Germany," Welcome to Ruhr.Social, your mastodon instance for everything regarding the Ruhr area in Germany. We want to be a platform for tech-lovers, nerds and founders of small businesses and provide an ad-free and social place to talk for you.

Have fun :)

This instance is made possible by the awesome people at 9elements",An instance for the Ruhr area in Germany,"['en', 'de']","['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",['tech']
5a3c1f0467eb6930d0cf7404,social.tilde.team,hosted by the tilde.team unix user group,tilde.team is one tiny standard unix computer in the cloud that anyone can use and learn to use in the shared pursuit of cool sites and unix tools.,"unix, computers, memes",['en'],"['nudity_nocw', 'pornography_nocw', 'pornography_all', 'spam', 'advertising']",[]
5a41df6767eb6930d0cf7418,tootme.de,"Another way to share your toots...

This mastodon instance runs on a server in germany. It runs with 100% green energy and will runs with donations. ","Rules
Tootme.de server is run and provided voluntarily. There are some rules to make living together peacefully possible. You accept these rules by creating an account on this server. In general German law applies to this instance, since the service is run in a german datacenter. Violation of these laws will be prosecuted. Additionally the following community guidelines apply:
Forbidden:

    Running Bots
    Pornography
    „Spamming“
    Insulting and persecuting users or groups
    Spreading and supporting racist, sexist, nazi, anti-democratic, inhuman, homophobic or extremist content.

You shall:

    Be nice, helpful and tolerant to each other
    Fight racism and discrimination
    Respect each other
    Flag forbidden content
    Tag content as „NSFW“ (“not safe for work“) if it might offend or disturb users.

The provider of this service will remove content at his own discretion if it does not suit a free, peaceful and tolerant world. In this case, the author of the concerning content will be notified.
Federation status
tootme.de does not believe in censorship. Federation is a network service and suspension of federation with another server will only be implemented as a last resort where content from another server may cause problems under German law, or in cases of technical difficulties or hostile or malicious activity. If we need to suspend federation or silence another instance, it will be noted here.

    shitposter.club (suspended; media attachments blocked)
    pawoo.net (suspended; media attachments blocked)
    gs.kawa-kun.com (suspended; media attachments blocked)",None,"['en', 'de']","['nudity_nocw', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising']",[]
5a4b8e1ae92cf74aeed34b44,bsd.network,"by *BSD, for *BSD, on *BSD.  and for anyone.","bsd.network is a *BSD-themed Mastodon Instance. General use is encouraged, and everyone is welcome as long as you follow our code of conduct! ","bsd, openbsd, freebsd, netbsd, social, tech, security, nerdery",['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam']",['tech']
5a4d30c7e92cf74aeed34b4a,mamut.social,"Mamut Social es es una instancia de interés general, principalmente en idioma español, pero todos el mundo es bienvenido. ","Mamut Social es es una instancia de interés general, principalmente en idioma español, pero todos el mundo es bienvenido siempre que siga nuestro código de conducta (Contributor Covenant).

En resumen: se un buen ser humano.",None,"['en', 'es']","['nudity_nocw', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising']",[]
5a4e37ade92cf74aeed34b4c,eldritchworld.nom.es,"We're a small Pagan site with an interest in coffee, beer, photography and software. Our philosophy is 'Do what you will, so long as it harms none'.","Hello Traveler, and welcome to the Eldritch World Mastodon instance - we hope you find something of interest here. We're a small Pagan site with an interest in coffee, beer, photography and software.

""The Eldritch World is a place suggesting the quality of strangeness and wonder with a seeming immunity to the passing of time. It strives to be a place where there is no separation of humans and animals, and humans have the power of understanding the language of birds and beasts...""
","A peaceful Pagan-driven site hoping to put the ""social"" back into social networking","['en', 'fr']","['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising']",[]
5a4f558fe92cf74aeed34b50,gamemaking.social,"Mastodon for amateur game makers, and people interested in playing and thinking about amateur games.","Hi! I hope Game Making Social is a cosey, friendly place to talk and share stuff about amateur videogame making and everything surrounding that. It's kinda an offshoot of Game Making Tools, which is a wiki(+) for a similar audience.

Game makers, game writers, game players most welcome! Unless you're a jerk!!

Please read the rules before signing-up :)",Game making,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']","['art', 'games']"
5a5084f1e92cf74aeed34b54,mastodonten.de,"mastodonten.de ist eine Mastodon Instanz offen für alle netten Leute. :-)
mastodonten.de is a Mastodon instance open to nice people","Da ""Geht gut miteinander um"" einfach gesagt als getan ist, haben wir eine (nicht vollständige) Liste von Verhaltensweisen aufgestellt, die zu einer Löschung von Toots und zu einer Blockung von Accounts führen können, wenn die Probleme fortbestehen. Insbesondere tolerieren wir nicht:


- Belästigung, Stalking, Doxxing
- Rassismus, Sexismus, Beschimpfungen oder deren Befürwortung
- Diskriminierung von Geschlechtern und sexuellen Minderheiten oder deren Befürwortung
- Gewalttätige nationalistische Propaganda, Nazi-Symbolismus oder Förderung der Ideologie des Nationalsozialismus
- Leute kontaktieren, die klar gemacht haben, dass sie keinen Kontakt wollen. Dogpiling
- Nicht markierter sexueller Inhalt, Gewaltdarstellungen oder Werbung
- Nicht getaggte oder automatisierte oder übermäßige Werbung
- Bots, die ohne ihre expliziten Anfragen mit Nutzer interagieren

Bitte melden Sie Verhalten, das Sie stört. Das schließt Verhalten von anderen Instanzen mit ein - wir sind sehr gerne bereit, mit Asshole-Instanzen die Verbindung zu unterbrechen.

Basierend auf dem ""About"" von chaos.social verfügbar in deren Github-Repository.


Since ""Be excellent to each other"" is much easier said than done, we have a (non-exhaustive) list of behaviours that may lead to deletion of toots, and silencing or suspension of accounts, if problems persist. In particular, we do not tolerate:

- Harrassment, stalking, doxxing

- Racism, sexism, verbal abuse or advocation thereof

- Discrimination against gender and sexual minorities, or advocation thereof

- Violent nationalist propaganda, Nazi symbolism or promoting the ideology of National Socialism

- Contacting people who made clear they want no contact. Dogpiling/brigading

- Untagged sexual content, gore, or advertisement

- Untagged, or automated, or excessive advertisement

- Bots interacting with users without their explicit requests


Please report behaviour that bothers you. That includes behaviour from other instances - we are very willing stop federating with asshole instances.


(Based on the about of chaos.social)
",None,"['en', 'fr', 'de']","['nudity_nocw', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['academia', 'activism', 'books', 'journalism', 'tech']"
5a50dba7e92cf74aeed34b56,m.hitorino.moe,猫娘领域×激萌的Mastodon社交频道 | Neko × Domain a lovely Mastodon instance,"一个由无盈利的hitorino运营维护的Mastodon实例，可使用中文、日语及英语交流。
致力于打造最萌最友好的平等的二次元社交氛围！可以通过访问我们的官网 https://hitorino.moe 来获取更多资讯。
非営利的団体hitorinoより運営しておる実例でございます。日本語、英語、中国語などで交流可能。ナンバーワンの激萌えで友好的、平等な二次元交流雰囲気を作ることを目指す！
詳しくは公式サイトへ https://hitorino.moe
A lovely Mastodon instance powered by Hitorino. Hitorino is a nonprofit project. You can speak Chinese, Japanese and English. You can visit our official website https://hitorino.moe",None,"['zh', 'en', 'ja']","['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising']",[]
5a514ab3c8c76b1d9b1c8525,rettiwtkcuf.social,A quiet and cozy little Mastodon instance for those tired of the societal cesspool that major social sites have become.,"A quiet and cozy little Mastodon instance for those tired of the societal cesspool that major social sites have become. This instance is dedicated to the late Paul Kerrane (@as4), an intelligent and decent guy who ""Linden 404'd"" much too soon.",None,['en'],[],[]
5a57cd363da0874b8b006158,listen.gallery,The Listen Gallery is a community of music enthusiasts who love recording their favorite music online.,"The Listen Gallery is a community of music enthusiasts who love recording their favorite music online. It was started in the Slack community called Rdio Lovers, a group of expats from the now-defunct Rdio music streaming service. ",music,['en'],[],[]
